Games Played,Player Hand,Dealer Hand,Win/Loss ($),Count
2054,14,21,-10,4.19
2055,13,21,-10,1.031
2056,20,18,10,1.648
2057,20,17,10,1.213
2058,20,19,10,1.543
2059,16,26,10,1.41
2060,17,22,10,2.08
2061,21,20,10,2.789
2062,23,15,-10,2.667
2063,20,27,10,2.202
2064,20,25,10,1.894
2065,12,17,-10,2.635
2066,21,13,15.0,2.493
2067,24,20,-10,2.174
2068,18,24,10,2.786
2069,20,23,10,3.429
2070,9,21,-10,3.48
2071,15,26,10,4.19
2072,15,26,10,4.19
2073,13,21,-10,4.19
2074,15,21,-10,4.19
2075,14,21,-10,4.19
2076,18,22,20,4.19
2077,14,22,20,4.19
2078,15,24,10,3.237
2079,17,25,10,3.522
2080,24,20,-10,2.959
2081,21,18,10,2.805
2082,16,25,10,3.556
2083,13,17,-10,4.087
2084,20,20,0,3.236
2085,20,19,10,2.588
2086,15,26,10,4.19
2087,15,26,10,4.19
2088,13,21,-10,4.19
2089,15,21,-10,4.19
2090,14,21,-10,4.19
2091,18,22,20,4.19
2092,14,22,20,4.19
2093,15,25,10,4.19
2094,17,25,10,4.19
2095,17,20,-10,4.291
2096,14,18,-10,4.657
2097,12,19,-10,5.6
2098,25,20,-10,4.926
2099,23,14,-10,4.778
2100,21,15,15.0,4.309
2101,24,18,-10,4.136
2102,14,25,10,3.953
2103,14,26,10,4.727
2104,15,21,-10,4.199
2105,18,20,-10,3.312
2106,13,25,10,3.079
2107,12,21,-10,2.811
2108,20,22,10,1.818
2109,15,17,-20,3.036
2110,19,18,10,2.346
2111,16,27,10,2.031
2112,26,10,-10,2.114
2113,19,23,10,1.322
2114,15,25,10,1.393
2115,21,19,20,1.962
2116,20,23,10,-0.253
2117,17,26,10,0.0
2118,13,23,10,-0.13
2119,21,5,15.0,-0.132
2120,25,19,-10,-0.267
2121,17,23,10,-0.54
2122,24,20,-10,-0.821
2123,16,21,-10,-0.832
2124,21,20,20,-0.705
2125,19,18,10,-0.997
2126,23,19,-10,-1.156
2127,17,21,-20,0.759
2128,17,21,-10,0.759
2129,18,19,-10,0.0
2130,20,24,10,-0.46
2131,23,12,-10,-0.467
2132,22,9,-10,-0.316
2133,19,20,-10,-0.481
2134,15,19,-10,-0.326
2135,22,19,-10,-0.662
2136,12,18,-10,0.508
2137,26,20,-10,0.867
2138,14,18,-10,1.058
2139,17,22,10,1.26
2140,15,24,10,1.099
2141,14,21,-20,1.871
2142,20,19,10,1.328
2143,17,19,-10,0.963
2144,19,20,-10,0.391
2145,19,18,10,0.6
2146,19,21,-10,0.0
2147,12,21,-10,-0.413
2148,24,16,-10,-0.211
2149,21,18,15.0,-0.86
2150,21,12,15.0,-1.311
2151,21,21,0,-0.897
2152,25,24,20,-1.381
2153,13,17,-10,-0.709
2154,22,17,-10,-0.243
2155,22,18,-10,0.25
2156,12,21,-10,0.0
2157,17,19,-10,-0.784
2158,17,21,-20,0.759
2159,17,21,-10,0.759
2160,20,17,20,0.759
2161,16,17,-20,0.759
2162,18,17,10,-1.106
2163,19,17,10,-1.696
2164,22,14,-10,-0.876
2165,22,13,-10,-0.902
2166,18,21,-10,-1.538
2167,18,24,10,-1.902
2168,20,25,10,-1.975
2169,23,14,-10,-0.689
2170,17,17,0,-0.356
2171,17,21,-20,0.759
2172,17,21,-10,0.759
2173,20,17,20,0.759
2174,16,17,-20,0.759
2175,20,19,10,0.759
2176,16,19,-10,0.759
2177,20,22,10,1.588
2178,20,21,-10,1.664
2179,12,20,-10,3.059
2180,20,26,10,1.825
2181,20,18,10,1.431
2182,19,22,10,1.0
2183,25,10,-10,0.127
2184,19,20,-10,0.128
2185,16,25,10,0.0
2186,13,22,10,-0.131
2187,24,11,-10,-0.133
2188,16,24,10,-0.135
2189,17,20,-10,-0.409
2190,12,21,-10,-0.69
2191,19,19,0,-0.699
2192,24,20,-10,-0.852
2193,20,19,10,-0.867
2194,17,25,10,-0.737
2195,17,26,10,-0.451
2196,23,18,-10,-0.153
2197,19,18,10,-0.464
2198,21,13,15.0,-0.783
2199,17,18,-10,-0.636
2200,19,24,10,-0.486
2201,26,19,-10,-0.497
2202,18,19,-10,-0.839
2203,19,17,10,-0.513
2204,20,20,0,-0.696
2205,22,18,-10,-0.355
2206,18,17,10,-0.181
2207,17,17,0,0.185
2208,22,18,-10,0.0
2209,19,19,0,0.193
2210,12,18,-10,0.589
2211,16,26,10,0.4
2212,24,18,-10,0.0
2213,19,21,-10,0.209
2214,20,19,10,-0.424
2215,14,23,10,0.0
2216,17,17,0,1.345
2217,17,21,-20,1.841
2218,20,20,0,1.891
2219,26,16,-10,2.187
2220,17,20,-10,1.493
2221,24,10,-10,1.529
2222,12,17,-10,1.829
2223,21,17,20,2.155
2224,19,17,10,1.651
2225,18,17,10,1.696
2226,18,19,-10,1.156
2227,19,20,-10,0.591
2228,18,19,-10,0.608
2229,17,18,-10,0.0
2230,13,24,10,0.321
2231,22,17,-10,0.662
2232,13,19,-10,1.026
2233,15,17,-10,2.137
2234,15,17,-10,2.563
2235,16,22,20,3.059
2236,13,17,-10,3.573
2237,21,17,10,4.992
2238,18,23,10,6.118
2239,15,17,-10,7.298
2240,18,18,0,6.618
2241,17,21,-10,5.396
2242,17,20,-10,-4.131
2243,18,20,-10,-4.131
2244,20,17,10,0.259
2245,18,23,10,0.394
2246,22,14,-10,0.399
2247,21,12,15.0,0.269
2248,18,19,-20,0.546
2249,14,24,10,1.112
2250,17,22,10,0.705
2251,21,18,10,1.003
2252,20,22,10,0.726
2253,25,20,-10,0.442
2254,21,16,15.0,0.149
2255,20,20,0,-0.452
2256,20,18,10,-0.915
2257,14,21,-10,-0.774
2258,13,24,10,-0.943
2259,17,25,10,-0.64
2260,17,17,0,-0.972
2261,24,16,-10,-0.66
2262,17,20,-20,-0.671
2263,20,23,10,-1.023
2264,13,21,-10,-1.209
2265,17,20,-10,-1.576
2266,23,15,-10,-1.603
2267,21,19,15.0,-2.167
2268,23,18,-10,-2.389
2269,12,21,-10,-2.058
2270,24,20,-10,-2.667
2271,18,22,10,-3.493
2272,23,18,-10,-3.954
2273,21,20,20,-3.453
2274,21,16,15.0,-3.921
2275,20,17,10,-4.0
2276,20,19,10,-4.298
2277,15,18,-10,-3.746
2278,15,17,-10,-3.602
2279,20,21,-10,-3.912
2280,18,19,-10,-4.0
2281,17,20,-10,-4.131
2282,18,20,-10,-4.131
2283,14,25,10,-4.131
2284,12,25,10,-4.131
2285,22,15,-10,-4.23
2286,20,18,20,-3.604
2287,17,23,10,-3.449
2288,20,20,0,-4.604
2289,18,21,-10,-5.005
2290,17,20,-10,-5.967
2291,13,20,-10,-5.843
2292,20,21,-10,-7.172
2293,13,22,10,-6.81
2294,18,18,0,-7.018
2295,20,19,10,-7.241
2296,20,18,10,-7.817
2297,25,18,-10,-8.784
2298,15,17,-20,-7.69
2299,14,21,-10,-6.5
2300,22,13,-10,-6.351
2301,19,17,10,-6.961
2302,19,20,-10,-6.876
2303,17,17,0,-5.878
2304,17,17,0,-5.673
2305,13,19,-10,-4.952
2306,14,20,-20,0.0
2307,15,21,-10,0.257
2308,18,26,10,0.523
2309,26,10,-10,0.529
2310,12,21,-10,0.536
2311,20,25,10,0.545
2312,19,20,-10,0.414
2313,16,25,20,0.28
2314,17,23,10,0.142
2315,16,19,-10,0.726
2316,18,20,-10,0.294
2317,22,18,-10,0.599
2318,21,5,15.0,0.606
2319,17,23,10,0.615
2320,19,17,10,0.781
2321,20,20,0,0.158
2322,21,15,15.0,-0.16
2323,14,18,-10,0.0
2324,18,21,-10,0.0
2325,18,23,10,-0.335
2326,26,18,-10,-0.513
2327,14,17,-10,-0.174
2328,20,24,10,-0.71
2329,19,21,-10,-0.725
2330,17,19,-20,-2.986
2331,24,19,-10,-2.986
2332,17,20,-10,-0.949
2333,21,9,15.0,-1.156
2334,20,18,10,-1.759
2335,26,20,-10,-2.0
2336,16,21,-10,-2.438
2337,23,12,-10,-2.279
2338,20,21,-10,-3.158
2339,20,18,10,-3.852
2340,21,14,15.0,-4.351
2341,17,17,0,-4.444
2342,22,11,-10,-4.087
2343,20,17,20,-3.562
2344,17,19,-20,-2.986
2345,24,19,-10,-2.986
2346,21,18,20,-2.986
2347,26,18,-10,-2.986
2348,17,21,-10,-3.805
2349,18,17,10,-4.704
2350,20,18,10,-3.521
2351,16,26,10,-3.893
2352,17,21,-10,-2.873
2353,12,25,10,-3.25
2354,17,25,10,-3.953
2355,13,20,-10,-3.152
2356,20,19,10,-3.876
2357,20,26,10,-4.361
2358,14,20,-10,-4.16
2359,22,13,-10,-3.945
2360,23,18,-10,-4.115
2361,12,17,-10,-2.737
2362,24,20,-10,-3.25
2363,20,19,10,-3.805
2364,17,18,-10,-3.525
2365,19,24,10,-4.602
2366,18,22,10,-5.346
2367,12,22,10,0.253
2368,18,25,10,0.0
2369,16,26,10,3.597
2370,21,26,20,3.597
2371,12,17,-10,0.798
2372,20,17,10,0.674
2373,20,18,10,0.272
2374,21,22,10,0.415
2375,13,17,-10,0.986
2376,21,23,20,1.729
2377,24,19,-10,1.607
2378,12,17,-10,1.926
2379,20,19,20,2.261
2380,22,20,-10,2.141
2381,19,22,10,2.024
2382,13,18,-10,2.213
2383,15,20,-10,2.745
2384,19,18,10,2.453
2385,20,18,10,1.987
2386,24,18,-10,1.851
2387,16,20,-10,1.882
2388,20,17,10,1.745
2389,18,20,-10,1.238
2390,18,17,10,1.444
2391,12,21,-10,1.837
2392,20,22,10,1.69
2393,19,19,0,1.333
2394,15,20,-10,1.358
2395,20,19,10,0.788
2396,16,26,10,3.597
2397,21,26,20,3.597
2398,18,17,10,3.597
2399,18,17,10,3.597
2400,19,17,10,0.206
2401,13,17,-10,0.629
2402,12,22,20,1.51
2403,20,21,-10,1.77
2404,26,20,-10,1.13
2405,19,25,10,0.693
2406,20,22,10,0.712
2407,20,23,10,1.226
2408,18,19,-10,1.767
2409,15,25,20,2.34
2410,21,17,10,2.667
2411,19,23,10,2.189
2412,18,20,-10,2.273
2413,20,17,10,2.045
2414,19,18,10,2.405
2415,19,20,-10,2.167
2416,16,26,10,3.597
2417,21,26,20,3.597
2418,18,17,10,3.597
2419,18,17,10,3.597
2420,12,23,10,3.597
2421,19,23,10,3.597
2422,20,24,10,3.059
2423,19,18,10,2.443
2424,26,13,-10,3.662
2425,12,21,-10,2.261
2426,22,20,-10,1.955
2427,17,17,0,1.209
2428,18,20,-10,0.0
2429,25,18,-10,-0.867
2430,20,19,10,-0.904
2431,18,19,-10,-1.874
2432,15,17,-10,-1.472
2433,20,18,10,-0.379
2434,24,17,-10,-0.639
2435,14,22,10,-0.647
2436,17,18,-10,-0.915
2437,25,16,-10,-0.929
2438,14,21,-10,-0.941
2439,19,17,10,-1.222
2440,21,19,15.0,-1.646
2441,17,17,0,-1.941
2442,19,21,-10,-2.108
2443,20,21,-10,-2.279
2444,14,26,10,-2.311
2445,25,11,-10,-2.344
2446,18,24,10,-2.235
2447,19,19,0,-2.267
2448,18,20,-10,-2.308
2449,25,19,-10,-2.655
2450,25,12,-10,-2.695
2451,20,25,10,-3.059
2452,12,19,-10,-2.943
2453,16,19,-10,-2.824
2454,14,21,-10,-3.197
2455,19,19,0,-2.746
2456,20,24,10,-2.108
2457,13,23,10,-2.144
2458,16,23,10,-2.007
2459,13,20,-10,-0.945
2460,22,20,-10,-0.945
2461,18,22,10,-1.541
2462,13,21,-10,-1.374
2463,18,23,10,-1.8
2464,13,17,-10,-1.427
2465,18,17,10,-1.456
2466,16,25,10,-1.698
2467,26,17,-10,-2.167
2468,24,20,-10,-2.0
2469,17,19,-10,-1.825
2470,17,21,-10,-1.632
2471,19,24,10,-2.147
2472,20,18,10,-2.441
2473,18,18,0,-1.515
2474,24,12,-10,-0.78
2475,20,21,-10,-1.333
2476,20,22,10,-1.642
2477,18,19,-10,-1.413
2478,13,25,10,-0.295
2479,25,20,-10,-1.216
2480,14,17,-10,-0.94
2481,22,18,-10,-1.292
2482,25,13,-10,-0.335
2483,16,24,10,0.0
2484,18,19,-20,1.091
2485,20,20,0,0.754
2486,18,18,0,0.0
2487,21,17,10,1.219
2488,20,23,20,1.279
2489,19,25,10,1.357
2490,12,18,-20,1.908
2491,21,18,10,0.254
2492,19,19,0,0.0
2493,17,24,10,-0.259
2494,15,24,10,-2.396
2495,23,24,-10,-2.396
2496,17,17,0,-0.134
2497,17,20,-10,-0.542
2498,17,24,10,-0.686
2499,12,26,10,-0.14
2500,19,24,10,-0.283
2501,20,22,10,-0.72
2502,17,21,-10,-0.439
2503,12,17,-10,-0.149
2504,20,20,0,-0.151
2505,27,26,20,-0.308
2506,20,18,10,-0.468
2507,17,19,-10,-0.79
2508,16,23,10,-0.802
2509,15,20,-10,-0.652
2510,11,21,-10,-0.66
2511,18,20,-10,-0.675
2512,21,19,20,-0.344
2513,20,18,10,-0.525
2514,18,26,10,-0.89
2515,16,22,10,-0.182
2516,17,18,-10,0.0
2517,23,15,-10,0.0
2518,20,20,0,-0.768
2519,12,20,-10,-0.586
2520,13,22,10,-0.598
2521,15,26,10,-0.609
2522,21,14,15.0,-1.032
2523,12,18,-10,-0.842
2524,24,20,-10,-1.504
2525,21,18,20,-1.322
2526,18,21,-10,-2.017
2527,15,24,10,-2.396
2528,23,24,-10,-2.396
2529,17,25,10,-2.396
2530,13,25,20,-2.396
2531,15,24,10,-2.396
2532,23,24,-10,-2.396
2533,17,25,10,-2.396
2534,13,25,20,-2.396
2535,17,25,10,-2.396
2536,19,25,10,-2.396
2537,20,20,0,-2.711
2538,16,18,-10,-2.524
2539,17,21,-10,-3.347
2540,13,20,-10,-2.653
2541,13,23,10,-2.463
2542,17,22,10,-2.273
2543,20,25,10,-2.938
2544,20,22,10,-3.041
2545,14,20,-10,-2.819
2546,17,22,10,-2.6
2547,19,21,-10,-3.667
2548,20,18,10,-3.12
2549,16,25,10,-3.586
2550,23,16,-10,-2.993
2551,20,26,10,-3.545
2552,20,22,10,-3.744
2553,12,22,20,-2.644
2554,18,17,10,-0.937
2555,18,21,-10,0.0
2556,17,19,-10,-0.252
2557,20,25,20,0.0
2558,14,21,-10,-0.259
2559,15,19,-10,0.132
2560,17,25,10,0.402
2561,25,17,-10,0.136
2562,17,17,0,0.138
2563,23,11,-10,0.559
2564,19,17,10,0.708
2565,14,20,-10,0.864
2566,17,17,0,1.022
2567,19,26,10,0.741
2568,19,21,-10,0.601
2569,13,17,-10,1.224
2570,20,18,10,1.087
2571,14,21,-10,0.785
2572,18,17,10,0.477
2573,17,20,-10,0.484
2574,18,20,-10,0.328
2575,17,17,0,0.669
2576,20,22,10,0.51
2577,20,19,10,0.346
2578,20,17,10,0.527
2579,13,18,-20,0.715
2580,21,19,10,0.727
2581,16,22,10,0.74
2582,20,23,10,0.756
2583,21,13,15.0,0.576
2584,18,19,-20,1.379
2585,24,13,-10,2.226
2586,18,23,10,2.063
2587,21,19,20,1.48
2588,15,19,-20,1.48
2589,18,24,10,1.733
2590,21,16,15.0,1.322
2591,17,20,-20,2.271
2592,12,21,-10,2.786
2593,16,26,10,3.101
2594,15,20,-20,3.189
2595,23,20,-10,2.512
2596,15,22,10,3.104
2597,14,22,10,3.733
2598,12,21,-10,4.127
2599,15,23,10,4.239
2600,18,26,10,3.777
2601,20,20,0,4.208
2602,21,20,15.0,3.077
2603,20,20,0,2.854
2604,15,20,-10,3.949
2605,24,14,-10,4.078
2606,18,19,-10,5.306
2607,20,23,10,7.108
2608,20,20,0,6.985
2609,21,15,15.0,6.4
2610,12,21,-10,5.778
2611,14,24,10,5.587
2612,15,23,10,5.379
2613,19,23,10,5.248
2614,19,19,0,5.5
2615,16,22,10,-0.127
2616,13,21,-10,0.129
2617,18,20,-10,-0.26
2618,16,22,10,-0.132
2619,25,20,-10,-0.402
2620,24,17,20,-0.408
2621,18,20,-10,-0.552
2622,20,17,10,-0.976
2623,17,20,-10,-0.848
2624,18,18,0,-1.143
2625,21,18,10,-0.872
2626,19,18,10,-0.884
2627,17,17,0,-1.043
2628,14,17,-20,-0.606
2629,14,23,10,-0.462
2630,20,20,0,-0.313
2631,20,25,10,-0.795
2632,20,17,20,-0.486
2633,20,19,10,-0.329
2634,20,17,10,-0.667
2635,17,17,0,-0.341
2636,24,17,-10,-0.693
2637,8,21,-10,-0.703
2638,24,18,-10,-0.893
2639,13,18,-20,-0.365
2640,19,17,10,-0.186
2641,25,12,-10,0.0
2642,19,25,10,-2.419
2643,12,25,10,-2.419
2644,18,25,10,-2.419
2645,21,13,15.0,-0.398
2646,18,20,-10,-1.012
2647,17,17,0,0.0
2648,21,15,15.0,-0.423
2649,15,25,10,-0.647
2650,24,18,-10,-0.881
2651,17,21,-10,-1.569
2652,21,17,15.0,-2.281
2653,19,25,10,-2.419
2654,12,25,10,-2.419
2655,18,25,10,-2.419
2656,18,19,-10,-2.419
2657,19,19,0,-2.419
2658,13,21,-10,-3.578
2659,21,23,10,-3.679
2660,16,17,-10,-3.75
2661,19,18,10,-4.333
2662,12,26,20,-3.959
2663,19,25,10,-2.419
2664,12,25,10,-2.419
2665,18,25,10,-2.419
2666,18,19,-10,-2.419
2667,19,19,0,-2.419
2668,14,22,10,-2.419
2669,19,22,10,-2.419
2670,17,22,10,-2.419
2671,13,22,10,-2.324
2672,12,19,-10,-1.503
2673,19,17,10,-1.238
2674,17,24,20,-0.642
2675,18,20,-10,-0.662
2676,20,21,-10,-2.039
2677,12,18,-20,-1.769
2678,14,26,10,-2.197
2679,18,19,-10,-2.277
2680,19,25,10,-2.419
2681,12,25,10,-2.419
2682,18,25,10,-2.419
2683,18,19,-10,-2.419
2684,19,19,0,-2.419
2685,14,22,10,-2.419
2686,19,22,10,-2.419
2687,17,22,10,-2.419
2688,12,25,20,-2.419
2689,12,25,10,-2.419
2690,20,17,10,-2.935
2691,12,17,-10,-2.185
2692,19,24,10,-3.193
2693,20,19,10,-2.862
2694,20,19,10,0.127
2695,19,25,10,0.129
2696,22,13,-10,0.261
2697,18,17,10,0.264
2698,20,18,10,0.134
2699,21,24,20,0.0
2700,19,20,-10,0.0
2701,12,23,10,0.139
2702,15,18,-10,0.425
2703,25,18,-10,0.144
2704,16,21,-10,0.291
2705,19,27,20,0.0
2706,17,20,-10,0.0
2707,22,17,-10,0.0
2708,21,22,10,0.312
2709,19,19,0,0.0
2710,19,18,20,0.322
2711,19,17,10,0.165
2712,20,20,0,0.335
2713,15,24,10,0.513
2714,24,11,-10,0.522
2715,12,25,10,0.354
2716,23,17,-10,0.18
2717,17,20,-10,0.0
2718,20,23,10,0.754
2719,26,17,-10,0.77
2720,26,13,-10,0.785
2721,14,21,-10,0.598
2722,26,20,-10,0.0
2723,19,26,10,0.629
2724,20,21,-10,0.645
2725,20,19,10,0.0
2726,19,26,10,0.0
2727,15,22,10,0.23
2728,18,21,-10,-0.468
2729,17,17,0,-0.479
2730,13,17,-10,-0.245
2731,17,23,10,-0.251
2732,14,22,10,-0.261
2733,18,20,-10,0.0
2734,17,26,10,0.571
2735,17,26,10,0.571
2736,19,26,10,0.571
2737,14,17,-10,1.182
2738,14,23,10,1.538
2739,18,21,-10,2.275
2740,21,20,10,3.039
2741,25,17,-10,3.184
2742,20,19,10,3.296
2743,24,14,-10,3.441
2744,20,23,10,2.382
2745,20,19,10,2.063
2746,17,21,-10,0.852
2747,22,20,-10,0.889
2748,15,24,10,3.339
2749,20,22,10,0.254
2750,17,18,-10,0.776
2751,20,22,20,1.32
2752,22,11,-10,1.604
2753,18,17,10,1.901
2754,17,18,-10,1.926
2755,21,17,10,1.952
2756,15,24,10,2.125
2757,16,19,-20,2.442
2758,20,20,0,2.331
2759,18,18,0,2.364
2760,21,17,10,2.254
2761,18,23,10,0.876
2762,13,23,20,0.876
2763,20,19,10,2.024
2764,16,22,10,2.22
2765,17,25,10,1.932
2766,19,26,10,1.635
2767,17,20,-10,1.159
2768,23,24,20,0.844
2769,17,19,-10,1.382
2770,18,20,-10,1.23
2771,19,20,-10,1.619
2772,12,26,10,1.465
2773,13,20,-20,2.058
2774,18,20,-10,1.905
2775,18,18,0,1.94
2776,17,17,0,1.985
2777,18,23,10,1.619
2778,13,25,10,1.444
2779,26,16,-10,1.691
2780,18,22,10,2.167
2781,20,19,10,2.667
2782,20,19,10,2.261
2783,14,23,10,3.018
2784,15,26,10,3.101
2785,21,17,15.0,2.673
2786,21,12,15.0,2.229
2787,14,26,10,2.294
2788,20,20,0,1.3
2789,18,19,-10,0.796
2790,15,21,-10,0.817
2791,17,20,-10,0.0
2792,18,23,10,0.876
2793,13,23,20,0.876
2794,12,18,-10,0.876
2795,18,18,0,0.876
2796,17,17,0,0.299
2797,10,21,-10,0.306
2798,21,18,15.0,-0.313
2799,15,17,-10,-0.321
2800,22,12,-10,0.0
2801,20,19,10,-0.344
2802,21,17,10,-0.356
2803,17,25,10,-0.738
2804,20,19,10,-0.77
2805,19,25,10,-0.403
2806,18,18,0,0.846
2807,20,18,10,0.881
2808,26,20,-10,0.0
2809,14,22,10,0.0
2810,17,20,-10,0.0
2811,13,21,-10,-0.128
2812,25,19,20,0.13
2813,18,20,-10,0.0
2814,20,26,10,-0.4
2815,10,21,-10,-0.539
2816,17,20,-10,-0.684
2817,15,19,-10,-3.571
2818,18,19,-10,-3.571
2819,20,18,10,-1.127
2820,20,21,-20,-0.86
2821,18,21,-10,-1.304
2822,15,22,10,-1.469
2823,21,18,15.0,-1.931
2824,22,17,-10,-1.959
2825,19,20,-10,-2.44
2826,17,24,10,-2.476
2827,15,18,-20,-2.048
2828,20,19,10,-2.24
2829,20,23,10,-2.282
2830,16,18,-10,-2.153
2831,15,23,10,-2.195
2832,25,20,-10,-2.403
2833,12,22,10,-1.926
2834,23,18,-10,-2.315
2835,15,19,-10,-3.571
2836,18,19,-10,-3.571
2837,18,20,-10,-3.571
2838,19,20,-10,-3.571
2839,18,20,-10,-3.571
2840,15,21,-20,-2.806
2841,16,17,-10,-2.847
2842,22,16,-10,-3.093
2843,12,21,-10,-2.57
2844,18,18,0,-2.62
2845,18,18,0,-3.071
2846,21,23,10,-2.748
2847,20,22,10,-3.668
2848,15,19,-10,-3.571
2849,18,19,-10,-3.571
2850,18,20,-10,-3.571
2851,19,20,-10,-3.571
2852,18,20,-10,-3.571
2853,19,17,10,-3.571
2854,12,17,-10,-3.571
2855,21,17,20,-3.877
2856,13,22,10,-3.498
2857,22,20,-10,-3.817
2858,23,15,-10,-3.906
2859,19,20,-10,-4.25
2860,15,18,-20,-3.38
2861,23,18,-10,-4.0
2862,20,18,10,-4.379
2863,21,10,15.0,-4.473
2864,13,23,10,-3.756
2865,15,25,10,-3.885
2866,20,19,10,-4.894
2867,12,22,10,-4.727
2868,18,21,-10,-4.252
2869,20,21,-10,-4.727
2870,19,17,10,-3.537
2871,26,20,-10,-4.761
2872,14,22,10,-4.206
2873,26,19,-10,-5.16
2874,16,21,-10,-4.576
2875,20,25,20,-4.407
2876,16,18,-10,-3.25
2877,23,12,-10,-2.453
2878,21,14,15.0,-0.126
2879,15,22,10,0.0
2880,20,20,0,-0.129
2881,20,23,10,-0.524
2882,20,17,10,-0.531
2883,18,26,10,-0.806
2884,19,21,-10,-0.682
2885,17,21,-10,-0.966
2886,18,19,-20,-0.561
2887,9,21,-10,-0.567
2888,17,25,10,-0.289
2889,15,24,10,0.148
2890,16,21,-10,0.751
2891,22,17,-10,0.765
2892,13,17,-10,1.087
2893,19,19,0,0.785
2894,22,13,-10,1.44
2895,16,20,-10,1.625
2896,18,21,-10,1.994
2897,21,21,0,2.202
2898,15,26,10,2.246
2899,14,20,-10,2.635
2900,18,17,10,3.228
2901,20,18,10,2.909
2902,19,25,10,2.776
2903,20,23,10,2.836
2904,25,19,-10,2.706
2905,17,19,-10,2.955
2906,17,21,-20,4.047
2907,19,20,-10,3.921
2908,18,20,-10,3.789
2909,17,17,0,3.424
2910,17,17,0,3.949
2911,12,21,-10,3.571
2912,21,10,15.0,3.633
2913,16,18,-10,3.946
2914,20,19,10,3.545
2915,24,14,-10,3.628
2916,26,15,-10,3.732
2917,21,10,15.0,3.551
2918,15,25,10,3.92
2919,17,24,10,3.485
2920,12,22,10,3.577
2921,13,18,-10,3.957
2922,17,23,10,3.777
2923,19,21,-10,2.971
2924,20,18,10,2.129
2925,15,21,-10,1.557
2926,22,20,-10,0.642
2927,24,10,-10,1.333
2928,12,18,-10,2.773
2929,15,25,20,3.636
2930,8,21,-10,3.741
2931,17,20,-10,3.881
2932,20,18,10,4.031
2933,18,19,-10,3.328
2934,13,23,10,3.033
2935,13,27,10,3.165
2936,13,18,-10,4.727
2937,19,21,-10,4.457
2938,15,18,-10,0.127
2939,20,18,10,0.0
2940,19,18,10,0.13
2941,19,21,-10,-0.262
2942,21,15,15.0,-0.397
2943,24,14,-10,-0.135
2944,15,19,-10,0.137
2945,23,15,-10,0.417
2946,18,23,10,0.141
2947,18,17,10,0.43
2948,18,20,-10,0.728
2949,26,20,-10,0.593
2950,14,21,-10,0.45
2951,4,21,-10,0.455
2952,22,12,-10,0.462
2953,18,23,20,0.943
2954,18,24,10,1.12
2955,20,21,-10,0.812
2956,12,18,-10,1.321
2957,23,18,-10,1.006
2958,20,17,10,0.51
2959,12,17,-10,0.864
2960,13,18,-10,1.054
2961,25,15,-10,1.072
2962,18,21,-10,1.273
2963,17,19,-10,1.106
2964,18,27,20,1.139
2965,13,27,10,1.139
2966,15,25,10,0.967
2967,20,20,0,0.196
2968,24,18,-10,0.0
2969,17,22,10,0.0
2970,17,18,-10,0.0
2971,17,22,10,-0.426
2972,17,25,10,-0.653
2973,17,19,-10,-0.444
2974,13,21,-10,-0.227
2975,15,20,-10,0.0
2976,18,20,-10,-0.473
2977,14,17,-10,0.0
2978,17,17,0,0.495
2979,21,17,20,0.761
2980,14,23,10,1.568
2981,18,18,0,1.876
2982,20,19,10,1.095
2983,12,23,10,1.413
2984,26,19,-10,0.872
2985,20,17,10,0.897
2986,12,22,10,0.923
2987,13,21,-10,0.63
2988,17,25,10,0.325
2989,20,25,10,-0.671
2990,20,26,10,-1.733
2991,12,19,-20,-1.083
2992,11,21,-10,-1.486
2993,21,25,10,-1.576
2994,20,18,10,-1.651
2995,20,18,10,-1.3
2996,17,20,-10,-2.69
2997,21,19,20,-2.836
2998,16,19,-10,0.253
2999,20,20,0,-0.256
3000,22,13,-10,-0.13
3001,14,23,10,-0.263
3002,14,18,-20,-0.133
3003,21,22,20,-0.135
3004,15,17,-10,0.0
3005,13,21,-10,0.279
3006,27,17,-10,0.0
3007,19,17,10,0.288
3008,20,23,10,0.0
3009,24,11,-10,0.0
3010,18,20,-10,-0.15
3011,20,20,0,-0.152
3012,11,21,-10,-0.309
3013,19,17,10,-0.157
3014,17,21,-10,-0.318
3015,17,18,-10,0.0
3016,25,13,-10,0.0
3017,16,21,-10,0.167
3018,20,22,10,0.513
3019,25,14,-10,0.523
3020,21,22,20,0.534
3021,17,21,-10,0.544
3022,24,15,-10,0.553
3023,19,22,10,0.563
3024,13,19,-10,0.765
3025,16,18,-10,1.368
3026,25,14,-10,1.395
3027,21,19,20,1.422
3028,17,25,10,1.036
3029,17,24,10,1.061
3030,12,23,10,1.523
3031,21,20,10,1.116
3032,16,21,-10,0.681
3033,18,17,10,0.462
3034,16,21,-10,0.475
3035,14,21,-10,0.242
3036,12,21,-10,0.495
3037,24,18,-10,0.765
3038,21,18,15.0,0.0
3039,12,25,10,0.0
3040,21,8,15.0,0.0
3041,21,14,15.0,-0.556
3042,17,24,10,-0.289
3043,20,21,-10,-0.299
3044,18,19,-10,-0.918
3045,13,18,-10,-0.63
3046,24,17,-10,-0.654
3047,19,26,10,-0.68
3048,20,17,10,-1.745
3049,14,21,-10,-1.806
3050,19,17,10,-1.871
