Games Played,Player Hand,Dealer Hand,Win/Loss ($),Count
1049,19,20,-10,2.769
1050,20,18,5,2.655
1051,21,15,7.5,2.371
1052,19,20,-5,1.92
1053,17,18,-5,2.112
1054,20,25,5,1.651
1055,20,21,-5,1.003
1056,16,21,-5,1.534
1057,16,17,-5,1.555
1058,20,19,5,1.051
1059,18,19,-5,1.43
1060,15,24,5,2.014
1061,15,21,-5,2.05
1062,21,20,7.5,1.513
1063,21,19,5,1.541
1064,17,22,5,1.97
1065,21,23,10,2.016
1066,20,25,5,2.693
1067,20,17,5,3.184
1068,17,19,-5,3.25
1069,16,23,10,3.778
1070,15,25,5,3.877
1071,10,21,-5,3.714
1072,20,20,0,3.562
1073,18,21,-5,2.902
1074,18,26,5,2.476
1075,9,21,-5,2.272
1076,20,17,5,2.6
1077,17,21,-5,2.667
1078,17,23,5,3.026
1079,21,13,7.5,2.53
1080,17,18,-5,3.798
1081,19,20,-10,3.908
1082,17,23,5,3.405
1083,14,26,5,4.522
1084,18,21,-5,4.667
1085,13,21,-5,5.51
1086,12,23,5,6.814
1087,20,18,5,7.057
1088,21,20,5,6.548
1089,25,20,-5,5.6
1090,18,20,-5,6.24
1091,25,10,-5,6.933
1092,21,18,10,6.783
1093,24,16,-5,6.618
1094,20,20,0,4.906
1095,13,23,5,0.38
1096,19,18,5,0.385
1097,19,23,5,0.653
1098,22,20,-5,0.397
1099,12,23,5,0.268
1100,19,22,5,0.408
1101,10,21,-5,0.275
1102,18,24,5,0.14
1103,18,19,-5,0.142
1104,22,19,-5,0.0
1105,21,13,7.5,-0.145
1106,18,22,5,-0.442
1107,12,22,10,-0.15
1108,17,18,-5,-0.152
1109,18,23,5,-0.464
1110,18,21,-5,-0.158
1111,18,23,5,-0.48
1112,24,18,-5,-0.812
1113,21,18,7.5,-1.316
1114,21,19,7.5,-1.833
1115,15,21,-5,-2.195
1116,19,17,5,-1.894
1117,20,20,0,-1.581
1118,20,19,5,-1.787
1119,22,19,-5,-1.831
1120,28,18,10,-1.502
1121,20,19,5,-2.095
1122,25,17,-5,-2.522
1123,21,10,7.5,-2.561
1124,25,15,-5,-2.023
1125,17,17,0,-1.857
1126,20,21,-5,-2.516
1127,20,20,0,-2.996
1128,16,22,5,-2.852
1129,26,17,-5,-2.926
1130,22,12,-5,-3.236
1131,17,20,-5,-3.545
1132,17,17,0,-3.628
1133,8,21,-5,-3.697
1134,15,25,5,-3.551
1135,14,21,-5,-3.881
1136,19,20,-5,-3.98
1137,15,24,10,-3.302
1138,20,22,5,-3.957
1139,19,18,5,-4.622
1140,22,13,-5,-4.457
1141,21,23,5,-4.308
1142,17,20,-5,-3.828
1143,21,21,0,-5.233
1144,17,26,5,-5.438
1145,12,17,-5,-4.599
1146,23,19,-5,-5.493
1147,13,21,-5,-3.852
1148,25,13,-5,-4.127
1149,20,23,5,-4.127
1150,13,19,-10,-3.868
1151,18,22,5,-3.617
1152,26,19,-5,-4.727
1153,22,19,-5,-4.952
1154,19,17,5,-0.126
1155,18,18,0,-0.128
1156,17,20,-5,-0.129
1157,19,19,0,-0.131
1158,19,18,5,0.133
1159,20,17,5,4.412
1160,17,17,0,4.412
1161,23,17,-5,4.412
1162,16,25,5,0.139
1163,17,17,0,0.0
1164,20,17,5,-0.426
1165,18,17,5,-0.718
1166,18,18,0,-0.294
1167,22,20,-5,-0.299
1168,4,21,-5,-0.302
1169,13,27,5,-0.307
1170,20,20,0,-0.467
1171,22,17,-5,-0.632
1172,22,13,-5,-0.642
1173,18,17,5,0.0
1174,18,18,0,0.0
1175,16,20,-5,0.169
1176,17,18,-5,-0.171
1177,12,25,10,-0.175
1178,17,21,-5,0.0
1179,21,23,10,-0.182
1180,28,17,10,0.186
1181,25,10,-5,0.571
1182,13,17,-5,1.363
1183,14,19,-5,1.992
1184,26,23,10,2.457
1185,15,21,-5,2.506
1186,21,22,10,2.354
1187,21,23,5,2.644
1188,21,24,10,2.939
1189,17,21,-5,3.004
1190,20,18,5,2.836
1191,21,20,5,2.419
1192,14,22,5,2.229
1193,20,24,10,3.074
1194,20,22,5,2.889
1195,22,9,-5,3.233
1196,20,17,5,4.412
1197,17,17,0,4.412
1198,23,17,-5,4.412
1199,13,26,5,4.412
1200,21,26,10,4.412
1201,9,21,-5,3.16
1202,24,10,-5,3.269
1203,20,17,5,4.412
1204,17,17,0,4.412
1205,23,17,-5,4.412
1206,13,26,5,4.412
1207,21,26,10,4.412
1208,21,24,5,4.412
1209,20,24,10,4.412
1210,22,18,-5,4.55
1211,21,19,5,4.697
1212,20,18,5,3.788
1213,24,9,-5,3.918
1214,22,16,-5,3.688
1215,23,20,-5,3.441
1216,12,21,-5,3.573
1217,20,19,5,2.457
1218,16,19,-5,3.438
1219,12,21,-5,2.667
1220,17,19,-5,2.786
1221,16,20,-5,4.415
1222,21,11,7.5,0.0
1223,23,11,-5,0.384
1224,14,22,5,0.91
1225,15,22,5,0.924
1226,14,24,5,0.802
1227,20,25,5,0.543
1228,19,22,5,0.55
1229,20,23,5,0.279
1230,20,22,5,0.0
1231,15,17,-5,0.0
1232,22,15,-5,0.145
1233,19,21,-5,0.147
1234,17,17,0,0.298
1235,12,18,-5,-1.182
1236,15,18,-5,-1.182
1237,24,19,-5,0.621
1238,20,17,5,0.473
1239,15,21,-5,0.16
1240,12,18,-5,-1.182
1241,15,18,-5,-1.182
1242,20,26,10,-1.182
1243,18,26,5,-1.182
1244,17,26,5,-1.182
1245,21,20,5,1.529
1246,18,18,0,1.387
1247,23,19,-5,1.234
1248,22,18,-5,1.076
1249,15,20,-5,1.277
1250,20,18,5,1.677
1251,20,27,5,1.139
1252,18,20,-5,1.358
1253,12,20,-10,1.992
1254,20,17,5,1.619
1255,17,21,-5,1.651
1256,19,20,-5,1.048
1257,26,20,-5,0.642
1258,12,21,-5,0.218
1259,13,26,10,0.0
1260,20,23,5,0.229
1261,15,25,5,0.0
1262,14,21,-5,0.0
1263,13,23,5,-0.245
1264,12,24,5,-0.251
1265,18,19,-5,-0.257
1266,15,22,5,-0.264
1267,19,20,-5,-0.812
1268,12,18,-5,-1.182
1269,15,18,-5,-1.182
1270,20,26,10,-1.182
1271,18,26,5,-1.182
1272,17,26,5,-1.182
1273,13,24,5,-1.182
1274,20,24,5,-1.182
1275,12,18,-5,-1.182
1276,15,18,-5,-1.182
1277,20,26,10,-1.182
1278,18,26,5,-1.182
1279,17,26,5,-1.182
1280,13,24,5,-1.182
1281,20,24,5,-1.182
1282,14,18,-10,-1.182
1283,23,18,-5,-1.182
1284,17,20,-5,-2.116
1285,17,19,-5,-1.576
1286,20,23,5,-0.333
1287,20,18,5,-1.368
1288,17,18,-5,-1.757
1289,17,19,-10,-1.091
1290,15,21,-5,-1.871
1291,21,14,7.5,-2.696
1292,17,19,-5,-3.573
1293,26,11,-5,-3.714
1294,18,20,-5,-3.868
1295,20,19,5,-4.034
1296,16,17,-5,-3.748
1297,20,26,5,-4.457
1298,13,21,-5,0.253
1299,12,18,-5,0.77
1300,20,20,0,0.259
1301,22,19,-5,0.263
1302,21,6,7.5,0.265
1303,20,24,5,-0.134
1304,11,21,-5,-0.272
1305,21,18,5,-0.138
1306,22,11,-5,0.0
1307,25,20,-5,-0.142
1308,19,18,5,-0.287
1309,17,20,-5,-0.726
1310,20,17,5,-1.175
1311,13,21,-5,-1.043
1312,19,18,5,-0.758
1313,14,22,5,-0.617
1314,18,22,5,-0.783
1315,20,18,10,-0.479
1316,20,20,0,-1.13
1317,20,19,5,-1.472
1318,12,26,5,-1.661
1319,18,22,5,-0.359
1320,18,22,5,-0.359
1321,14,22,5,-1.391
1322,18,22,5,-0.359
1323,18,22,5,-0.359
1324,13,17,-10,-0.359
1325,16,17,-10,-0.359
1326,19,26,5,-0.549
1327,23,12,-5,-0.187
1328,15,22,5,0.574
1329,13,19,-5,0.974
1330,20,17,5,1.807
1331,20,26,5,2.063
1332,14,25,5,2.316
1333,21,8,7.5,2.354
1334,20,25,5,1.748
1335,12,19,-5,2.69
1336,12,18,-5,2.978
1337,20,17,5,2.811
1338,17,17,0,3.13
1339,18,23,5,2.711
1340,17,18,-5,2.777
1341,20,21,-5,2.328
1342,17,20,-5,1.584
1343,12,17,-5,2.167
1344,13,23,5,2.796
1345,17,17,0,4.044
1346,18,19,-5,4.457
1347,17,17,0,4.257
1348,15,21,-5,4.699
1349,21,15,7.5,4.173
1350,20,21,-5,2.962
1351,20,18,5,2.026
1352,18,21,-5,1.04
1353,17,19,-5,2.167
1354,21,20,7.5,0.743
1355,19,22,5,0.388
1356,20,18,5,0.0
1357,17,23,5,0.846
1358,19,20,-5,1.778
1359,20,19,5,1.393
1360,19,21,-5,1.472
1361,21,18,5,-0.127
1362,20,19,5,-0.511
1363,20,19,5,-0.647
1364,20,22,5,-0.657
1365,16,22,5,-0.533
1366,13,23,5,-0.54
1367,14,25,5,-0.549
1368,21,20,5,-0.834
1369,18,20,-5,-0.425
1370,13,21,-5,-0.716
1371,17,18,-5,-0.726
1372,21,18,5,-0.884
1373,20,17,5,-0.749
1374,19,20,-5,-0.457
1375,20,17,5,-0.464
1376,20,18,5,-0.471
1377,17,19,-5,-0.795
1378,23,20,-5,-1.13
1379,25,12,-5,-0.825
1380,20,20,0,-1.006
1381,13,24,5,-0.513
1382,18,26,5,-0.87
1383,24,9,-5,-0.707
1384,20,20,0,-1.434
1385,21,17,7.5,-2.0
1386,18,21,-5,-2.582
1387,12,19,-5,-1.884
1388,13,24,5,-1.733
1389,20,26,5,-2.167
1390,21,20,5,-2.217
1391,13,22,5,-2.261
1392,14,25,5,-1.895
1393,13,17,-5,-1.305
1394,17,17,0,-1.305
1395,12,18,-5,-0.889
1396,21,14,7.5,-1.13
1397,15,21,-5,-1.381
1398,21,17,10,-1.176
1399,22,20,-5,-1.444
1400,14,18,-5,-0.986
1401,16,20,-5,-1.01
1402,21,22,10,-0.78
1403,19,20,-5,-0.8
1404,21,19,5,-0.821
1405,18,17,5,-0.843
1406,20,21,-5,-1.156
1407,19,20,-5,-2.068
1408,26,17,-5,-1.835
1409,14,23,5,-0.951
1410,15,21,-5,-1.625
1411,12,24,5,-1.677
1412,19,17,10,-1.745
1413,21,21,0,-1.099
1414,12,21,-10,-0.765
1415,20,25,5,0.406
1416,15,25,5,0.423
1417,17,20,-5,-0.874
1418,21,12,7.5,-1.809
1419,21,17,5,-2.385
1420,16,18,-5,0.38
1421,9,21,-5,0.384
1422,17,19,-5,0.519
1423,17,24,5,0.792
1424,19,21,-5,1.344
1425,15,24,5,1.225
1426,21,20,7.5,0.688
1427,22,20,-5,0.418
1428,14,24,5,0.283
1429,27,26,10,0.144
1430,14,24,5,0.441
1431,23,17,-5,0.149
1432,17,19,-5,0.151
1433,20,21,-5,0.0
1434,12,17,-5,0.156
1435,17,18,-5,-0.158
1436,17,17,0,-0.319
1437,21,15,7.5,-0.646
1438,24,11,-5,-0.656
1439,22,19,-5,-0.833
1440,17,19,-5,-0.678
1441,21,17,7.5,-1.201
1442,19,25,5,-1.57
1443,26,15,-5,-1.597
1444,24,20,-5,-2.167
1445,28,26,10,-2.766
1446,19,17,5,-2.44
1447,19,25,5,-2.686
1448,12,24,5,-2.737
1449,17,20,-5,-2.789
1450,21,20,5,-3.047
1451,15,19,-5,-2.297
1452,19,21,-5,-2.971
1453,12,25,5,-3.033
1454,19,19,0,-1.785
1455,19,21,-5,-2.498
1456,20,24,5,-1.412
1457,18,17,5,3.5
1458,18,17,5,3.5
1459,23,10,-5,-1.0
1460,20,19,5,-0.776
1461,21,15,7.5,-1.32
1462,21,11,7.5,-1.347
1463,12,19,-5,-1.106
1464,17,18,-5,-0.286
1465,15,25,5,-0.295
1466,20,20,0,-1.512
1467,12,21,-5,-2.167
1468,16,18,-5,-1.605
1469,23,13,-5,-1.656
1470,25,19,-5,-2.053
1471,20,21,-5,-0.717
1472,15,21,-5,-1.475
1473,17,25,5,-2.294
1474,20,23,5,-2.0
1475,13,19,-5,-1.258
1476,21,25,5,0.444
1477,13,19,-5,1.393
1478,18,17,5,3.5
1479,18,17,5,3.5
1480,18,18,0,0.127
1481,21,20,7.5,-0.385
1482,21,20,7.5,-0.908
1483,20,18,5,-1.051
1484,25,12,-5,-1.067
1485,20,20,0,-1.216
1486,23,17,-5,-1.505
1487,19,24,5,-1.529
1488,22,20,-5,-1.832
1489,15,18,-5,-1.714
1490,26,10,-5,-1.738
1491,21,15,7.5,-2.051
1492,22,13,-5,-2.08
1493,19,17,5,-1.663
1494,21,23,5,-1.385
1495,19,21,-5,-1.868
1496,26,17,-5,-2.213
1497,16,23,5,-2.407
1498,17,17,0,-2.126
1499,21,17,7.5,-2.65
1500,15,20,-5,-2.524
1501,23,11,-5,-2.231
1502,17,17,0,-1.23
1503,21,20,10,-1.43
1504,20,21,-5,-1.636
1505,17,25,5,-1.851
1506,20,19,5,-2.072
1507,21,14,7.5,-2.294
1508,13,21,-5,-2.716
1509,24,19,-5,-2.58
1510,12,21,-10,-1.631
1511,17,21,-5,-1.248
1512,17,26,5,-1.07
1513,15,21,-5,-1.523
1514,19,19,0,-1.991
1515,24,11,-5,-1.362
1516,14,18,-5,-0.929
1517,16,19,-10,-5.379
1518,19,19,0,-5.379
1519,22,15,-5,-0.981
1520,22,17,-5,-1.507
1521,17,22,5,-1.545
1522,18,25,5,-1.592
1523,20,22,10,-1.095
1524,19,24,5,-1.405
1525,20,22,5,-1.162
1526,17,20,-5,-2.08
1527,15,20,-5,-1.529
1528,23,17,10,-1.268
1529,18,20,-5,-1.635
1530,17,20,-5,-2.026
1531,12,21,-5,-2.773
1532,20,19,5,-3.918
1533,19,23,5,-3.714
1534,18,23,5,-3.128
1535,20,23,5,-3.276
1536,21,17,5,-3.836
1537,16,19,-10,-5.379
1538,19,19,0,-5.379
1539,13,18,-10,-5.379
1540,12,18,-10,-5.379
1541,22,20,-5,-6.145
1542,20,18,5,-7.849
1543,18,21,-5,-0.252
1544,12,19,-5,0.0
1545,20,24,5,-0.388
1546,20,20,0,-0.655
1547,20,19,5,-1.059
1548,20,25,5,-1.474
1549,20,19,10,-1.089
1550,17,20,-5,-1.376
1551,18,19,-5,-1.258
1552,13,20,-5,-0.852
1553,21,24,10,-0.867
1554,17,17,0,-1.169
1555,20,19,10,-0.743
1556,19,20,-5,-1.202
1557,21,6,7.5,-1.216
1558,21,21,0,-0.778
1559,12,22,5,-0.632
1560,20,19,5,-1.12
1561,19,17,5,-1.458
1562,19,25,5,-1.486
1563,14,20,-5,-1.174
1564,26,11,-5,-1.193
1565,19,21,-5,-1.728
1566,19,23,5,-2.291
1567,15,23,5,-2.291
1568,17,23,5,-2.291
1569,21,6,7.5,-2.167
1570,17,24,5,-2.389
1571,17,18,-5,-1.702
1572,20,18,5,-1.733
1573,20,19,5,-1.186
1574,12,21,-5,-1.209
1575,14,21,-5,-1.638
1576,16,21,-5,-1.671
1577,23,19,-5,-2.131
1578,17,17,0,-2.6
1579,12,27,5,-2.877
1580,19,23,5,-2.291
1581,15,23,5,-2.291
1582,17,23,5,-2.291
1583,14,18,-5,-2.291
1584,12,18,-5,-2.291
1585,22,16,-5,-2.577
1586,26,11,-5,-2.636
1587,19,17,5,-2.698
1588,20,18,5,-2.019
1589,18,25,5,-2.08
1590,18,19,-5,-2.4
1591,19,20,-5,-2.463
1592,19,18,5,-2.53
1593,19,20,-5,-2.889
1594,20,27,5,-3.863
1595,23,12,-5,-3.976
1596,21,14,7.5,-4.386
1597,21,26,10,-4.875
1598,24,12,-5,-4.697
1599,21,16,7.5,-5.51
1600,14,17,-5,-5.342
1601,16,23,5,-5.532
1602,21,21,0,-5.393
1603,13,23,5,-5.24
1604,20,19,5,-6.656
1605,22,19,-5,-7.8
1606,18,20,-5,-8.591
1607,17,19,-5,-9.838
1608,19,21,-5,-9.905
1609,22,14,-5,-0.127
1610,18,26,5,-0.128
1611,12,18,-5,0.0
1612,25,16,-5,0.264
1613,18,21,-5,0.134
1614,17,20,-5,0.271
1615,17,17,0,0.274
1616,23,20,-5,-0.139
1617,20,23,5,0.141
1618,22,19,-5,-0.143
1619,19,20,-5,0.586
1620,18,18,0,0.444
1621,18,17,5,0.452
1622,19,18,5,0.152
1623,7,21,-5,0.154
1624,18,20,-5,0.157
1625,18,20,-5,-0.317
1626,14,18,-10,0.161
1627,20,26,5,0.165
1628,20,20,0,-0.168
1629,18,18,0,-0.17
1630,17,19,-5,0.0
1631,14,18,-5,0.71
1632,21,7,7.5,0.72
1633,21,13,7.5,0.547
1634,20,23,5,0.561
1635,20,20,0,-0.19
1636,19,20,-5,-0.193
1637,12,23,5,-0.394
1638,21,26,5,-0.605
1639,13,18,-5,2.438
1640,17,18,-5,2.438
1641,21,4,7.5,0.637
1642,21,17,5,0.65
1643,19,20,-5,0.0
1644,23,11,-5,0.225
1645,14,25,5,0.23
1646,20,20,0,0.0
1647,20,17,5,-0.479
1648,21,19,5,-0.246
1649,17,18,-10,0.507
1650,21,20,5,0.0
1651,25,20,-5,-0.8
1652,17,17,0,-0.547
1653,20,17,5,-1.398
1654,21,26,5,-0.872
1655,14,24,5,0.608
1656,16,20,-5,1.902
1657,15,21,-5,1.625
1658,24,20,-5,1.688
1659,12,17,-5,2.094
1660,11,21,-5,2.152
1661,12,18,-5,2.971
1662,17,17,0,2.696
1663,13,18,-5,2.438
1664,17,18,-5,2.438
1665,13,25,5,2.438
1666,19,25,5,2.438
1667,14,22,10,4.262
1668,15,25,5,4.483
1669,18,24,5,4.216
1670,23,11,-5,5.943
1671,20,17,5,0.254
1672,17,19,-5,0.0
1673,19,19,0,0.0
1674,20,21,-5,0.132
1675,21,20,10,0.401
1676,17,20,-5,0.542
1677,12,18,-5,0.963
1678,18,19,-5,1.258
1679,22,17,-5,1.705
1680,19,19,0,1.729
1681,27,15,-5,1.607
1682,17,20,-5,1.63
1683,20,18,5,1.199
1684,9,21,-5,1.213
1685,17,20,-5,1.543
1686,20,23,5,1.571
1687,21,10,7.5,1.59
1688,20,20,0,1.127
1689,20,19,5,0.815
1690,17,19,-5,0.994
1691,23,17,-5,1.351
1692,22,10,-5,1.373
1693,19,17,10,1.926
1694,12,27,5,1.959
1695,23,20,-5,1.449
1696,19,17,5,1.286
1697,17,17,0,1.309
1698,19,20,-5,1.524
1699,20,22,5,0.97
1700,18,22,5,1.191
1701,13,21,-5,0.806
1702,20,21,-5,0.0
1703,19,22,5,-0.209
1704,17,17,0,-0.213
1705,12,22,5,0.437
1706,18,21,-5,-0.222
1707,21,19,7.5,-0.904
1708,18,19,-5,-0.924
1709,18,17,5,-0.945
1710,18,18,0,-1.444
1711,22,13,-5,-0.99
1712,20,22,5,-1.268
1713,19,20,-5,-0.788
1714,19,18,5,-0.808
1715,18,24,5,-1.383
1716,19,18,5,-1.421
1717,16,25,5,-1.753
1718,21,20,10,-3.496
1719,14,20,-10,-3.496
1720,18,17,5,-3.133
1721,20,23,10,-3.25
1722,20,23,5,-4.361
1723,15,21,-5,-4.821
1724,18,17,5,-5.021
1725,18,24,5,-4.863
1726,21,19,5,-3.939
1727,12,24,5,-4.094
1728,21,20,10,-3.496
1729,14,20,-10,-3.496
1730,16,18,-10,-3.496
1731,21,18,10,-3.496
1732,18,21,-5,-2.321
1733,13,21,-5,-2.43
1734,16,17,-5,0.38
1735,21,11,7.5,0.384
1736,18,22,10,0.653
1737,25,18,-5,0.529
1738,20,18,5,0.134
1739,21,24,10,0.136
1740,21,17,7.5,-0.137
1741,13,25,5,0.0
1742,19,20,-5,-0.142
1743,17,18,-5,0.435
1744,16,21,-5,0.146
1745,14,24,5,0.149
1746,16,18,-10,0.303
1747,16,21,-5,0.467
1748,24,21,-5,0.467
1749,20,21,-5,0.316
1750,20,20,0,0.323
1751,15,20,-5,0.656
1752,17,24,5,0.5
1753,21,22,5,0.68
1754,10,21,-5,0.689
1755,14,20,-5,0.7
1756,15,20,-5,0.89
1757,17,21,-5,1.273
1758,17,22,5,1.486
1759,13,17,-5,1.702
1760,22,19,-5,1.348
1761,18,17,5,0.977
1762,16,17,-5,0.992
1763,14,18,-5,2.243
1764,18,20,-5,1.657
1765,12,18,-5,1.902
1766,15,24,5,1.726
1767,18,21,-5,1.542
1768,24,17,-5,1.126
1769,13,17,-5,2.08
1770,23,17,-5,2.127
1771,26,19,-5,1.693
1772,13,19,-5,2.488
1773,18,18,0,3.881
1774,20,22,5,4.85
1775,19,20,-5,4.127
1776,20,21,-5,4.262
1777,25,18,-5,4.09
1778,18,19,-5,4.509
1779,12,26,5,4.333
1780,22,14,-5,4.466
1781,15,25,5,4.637
1782,19,27,5,4.105
1783,21,13,7.5,3.865
1784,19,18,5,4.761
1785,18,23,5,4.971
1786,20,21,-5,5.16
1787,15,23,5,4.952
1788,16,19,-5,5.587
1789,17,25,5,4.561
1790,17,17,0,4.255
1791,22,11,-5,4.457
1792,16,19,-5,0.38
1793,20,20,0,0.0
1794,22,20,-5,-0.13
1795,24,17,-5,-0.263
1796,17,22,5,-0.133
1797,20,17,5,-0.539
1798,18,24,5,-0.412
1799,14,26,5,-0.556
1800,19,17,5,-0.843
1801,23,20,-5,-0.714
1802,15,17,-5,-0.435
1803,18,18,0,-0.441
1804,21,17,7.5,-0.891
1805,14,19,-5,-0.302
1806,20,26,5,-0.154
1807,25,12,-5,-0.627
1808,17,24,5,-0.795
1809,20,18,5,-1.288
1810,21,20,5,-0.987
1811,16,18,-10,-0.337
1812,20,18,5,-0.343
1813,20,25,5,-0.7
1814,19,21,-5,-0.712
1815,15,21,-5,-1.083
1816,19,25,5,-1.106
1817,18,18,0,-0.939
1818,21,17,5,-0.956
1819,24,11,-5,-0.974
1820,20,17,5,-1.384
1821,12,18,-5,-0.211
1822,14,18,-5,-0.211
1823,12,18,-5,-0.211
1824,14,18,-5,-0.211
1825,18,19,-5,-0.211
1826,19,19,0,-0.211
1827,22,17,-5,-0.645
1828,12,18,-5,0.667
1829,14,23,10,0.684
1830,20,24,5,0.703
1831,20,17,5,0.719
1832,25,17,-5,0.491
1833,18,22,5,1.262
1834,13,23,5,1.035
1835,21,13,7.5,0.528
1836,21,20,5,0.0
1837,20,18,5,-0.559
1838,20,23,5,-0.872
1839,17,20,-5,-1.195
1840,18,20,-5,-2.141
1841,19,20,-5,-2.537
1842,20,20,0,-1.975
1843,17,19,-5,-2.701
1844,18,20,-5,-2.792
1845,21,17,10,-2.182
1846,21,19,5,-1.139
1847,21,17,5,0.0
1848,17,23,5,-0.839
1849,13,23,5,-0.874
1850,26,18,-5,-1.381
1851,21,18,5,0.0
1852,20,20,0,-0.127
1853,18,17,5,-0.128
1854,19,25,5,-0.39
1855,14,19,-5,-0.132
1856,23,13,-5,0.133
1857,14,18,-5,0.542
1858,12,19,-10,0.688
1859,20,18,5,0.697
1860,20,19,5,0.282
1861,17,18,-5,1.152
1862,23,26,10,0.879
1863,23,20,-5,0.743
1864,23,10,-5,0.904
1865,21,18,5,1.389
1866,21,17,7.5,1.093
1867,25,20,-5,0.795
1868,19,24,5,1.137
1869,20,22,5,0.825
1870,12,20,-10,1.178
1871,17,24,10,1.545
1872,17,18,-5,1.391
1873,18,24,5,1.42
1874,18,26,5,1.268
1875,15,17,-5,1.66
1876,17,20,-5,1.496
1877,20,20,0,0.759
1878,14,24,5,0.58
1879,20,24,5,0.395
1880,17,18,-5,0.0
1881,21,24,5,0.414
1882,19,20,-5,0.212
1883,20,21,-5,0.218
1884,21,13,7.5,-0.222
1885,25,11,-5,-0.227
1886,13,23,5,0.233
1887,20,20,0,-0.239
1888,13,17,-5,0.498
1889,21,17,10,0.498
1890,14,21,-5,0.765
1891,20,19,5,1.313
1892,21,16,7.5,0.804
1893,17,20,-5,1.383
1894,17,20,-5,1.137
1895,23,10,-5,1.169
1896,18,18,0,0.598
1897,20,24,5,0.934
1898,14,24,5,1.95
1899,19,20,-5,2.013
1900,17,18,-5,2.08
1901,19,25,5,2.528
1902,16,20,-5,2.619
1903,16,25,5,3.545
1904,17,26,5,3.744
1905,20,17,5,3.467
1906,16,24,5,5.107
1907,21,20,5,4.86
1908,17,17,0,0.0
1909,21,23,5,0.386
1910,18,20,-5,0.392
1911,26,12,-5,0.663
1912,15,18,-10,0.808
1913,19,24,5,0.958
1914,17,19,-5,0.83
1915,18,20,-5,0.843
1916,20,19,5,0.426
1917,14,24,5,0.432
1918,12,22,5,0.438
1919,25,18,-5,0.148
1920,24,10,-5,0.452
1921,18,18,0,0.459
1922,19,20,-5,0.31
1923,13,19,-5,0.948
1924,22,19,-5,0.642
1925,20,20,0,0.0
1926,14,21,-10,0.667
1927,18,20,-5,1.023
1928,18,18,0,1.625
1929,20,18,10,1.625
1930,17,21,-5,1.608
1931,12,21,-5,1.631
1932,20,22,5,1.291
1933,19,19,0,1.314
1934,18,18,0,1.625
1935,20,18,10,1.625
1936,13,25,5,1.625
1937,17,25,5,1.625
1938,15,21,-5,1.977
1939,18,18,0,1.625
1940,20,18,10,1.625
1941,13,25,5,1.625
1942,17,25,5,1.625
1943,16,23,5,1.625
1944,17,23,5,1.625
1945,17,17,0,1.444
1946,20,23,5,1.053
1947,22,19,-5,1.295
1948,21,12,7.5,0.878
1949,21,7,7.5,0.893
1950,17,18,-5,1.14
1951,15,23,5,0.933
1952,17,17,0,0.475
1953,22,19,-5,0.732
1954,20,20,0,0.75
1955,14,18,-5,1.025
1956,18,23,5,1.32
1957,17,24,5,1.083
1958,20,20,0,0.0
1959,18,21,-5,-0.284
1960,17,20,-5,-0.584
1961,23,26,10,-1.209
1962,17,26,10,-1.253
1963,20,27,10,-1.3
1964,13,20,-5,0.0
1965,20,20,0,-1.387
1966,17,26,10,-2.167
1967,17,19,-5,-2.971
1968,9,21,-5,-3.059
1969,22,10,-5,-2.382
1970,17,22,5,-3.302
1971,28,21,10,-3.085
1972,26,18,-5,-4.142
1973,19,17,5,-3.402
1974,13,18,-10,0.381
1975,15,19,-5,1.035
1976,24,13,-5,1.179
1977,24,17,-5,0.929
1978,19,20,-5,0.536
1979,18,20,-5,0.135
1980,20,20,0,-0.411
1981,22,11,-5,0.0
1982,17,23,5,0.141
1983,20,23,5,-0.143
1984,15,19,-5,-0.145
1985,20,20,0,-0.443
1986,17,21,-5,-0.747
1987,17,20,-5,-1.058
1988,16,25,5,-1.227
1989,14,17,-5,-0.934
1990,11,21,-5,-1.103
1991,20,20,0,-1.28
1992,14,21,-5,-1.62
1993,22,9,-5,-1.481
1994,24,12,-5,-1.505
1995,15,21,-5,-1.863
1996,23,17,-5,-1.894
1997,20,25,5,-1.932
1998,15,17,-5,-1.264
1999,20,19,5,-1.831
2000,17,21,-5,-1.864
2001,20,18,5,-1.338
2002,18,17,5,-1.368
2003,12,22,10,-1.6
2004,14,24,5,-1.835
2005,18,20,-5,-1.053
2006,16,23,5,-1.289
2007,20,20,0,-2.185
2008,20,19,5,-2.889
2009,16,18,-5,-2.281
2010,20,25,5,-2.798
2011,20,21,-5,-3.799
2012,16,25,5,-4.131
2013,26,17,-5,-4.727
2014,14,24,5,-3.861
2015,21,20,7.5,-4.727
2016,18,22,5,-5.119
2017,26,18,-5,-5.809
2018,12,24,5,-6.251
2019,18,20,-10,-6.719
2020,21,17,10,-6.349
2021,20,18,5,-4.522
2022,17,18,-5,-4.522
2023,20,23,5,-5.667
2024,18,17,5,-6.158
2025,12,25,5,-4.986
2026,18,20,-5,-4.829
2027,20,19,5,-5.007
2028,19,18,5,-3.628
2029,18,21,-5,-4.194
2030,21,20,7.5,-6.067
2031,13,21,-5,-7.172
2032,15,20,-5,-3.852
2033,21,17,7.5,-5.0
2034,13,25,5,2.526
2035,21,25,10,2.526
2036,13,21,-5,0.648
2037,19,22,5,0.394
2038,18,19,-5,0.8
2039,15,18,-5,0.945
2040,17,17,0,0.958
